"scheme_id","scheme_name","category","level","state_ut","question","answer"
"X-STU-004","Central Sector Scheme of Scholarship for College and University Students","SC & ST","Central","All India","Who is eligible for Central Sector Scheme of Scholarship for College and University Students?","Target group: Meritorious students from all categories, including SC/ST, pursuing college/university education after Class 12. Beneficiary type: Student. Age: Up to 25 years at the time of first application. Income limit: Family annual income up to Rs 4,50,000. Other conditions: Above the 80th percentile in the Class 12 board examination; pursuing a regular degree course (not correspondence); not holding any other scholarship Not eligible: Students in distance/open learning, and those drawing another central scholarship, are not eligible"
"X-STU-004","Central Sector Scheme of Scholarship for College and University Students","SC & ST","Central","All India","What benefits/amount does Central Sector Scheme of Scholarship for College and University Students give?","Annual scholarship for the entire duration of the degree course (top-up to other benefits), paid by DBT through the National Scholarship Portal Headline value: Rs 12,000 per year in the first three years (graduation) and Rs 20,000 per year during PG for the top 4,000 rank holders, with lower slabs for other selected students as notified (rates revised periodically) Funding pattern: 100% Central."
"X-STU-004","Central Sector Scheme of Scholarship for College and University Students","SC & ST","Central","All India","How do I apply for Central Sector Scheme of Scholarship for College and University Students?","Application mode: Online through the National Scholarship Portal with institute and State verification. Portal: https://scholarships.gov.in. Documents needed: Class 12 marksheet; income certificate; Aadhaar; bank account; admission proof; caste certificate where claimed. Helpline: NSP helpline 0120-6619540."
"X-STU-004","Central Sector Scheme of Scholarship for College and University Students","SC & ST","Central","All India","What are the latest changes in Central Sector Scheme of Scholarship for College and University Students?","Rates and income ceilings revised upward; applications through NSP only; renewal conditional on 60% marks and 75% attendance (Last verified: 2026-09-23, confidence: High.)"
"X-STU-005","AICTE Pragati Scholarship for Girls and AICTE Saksham Scholarship for differently-abled students","SC & ST","Central","All India (AICTE-approved technical institutions)","What is AICTE Pragati Scholarship for Girls and AICTE Saksham Scholarship for differently-abled students (Pragati / Saksham)?","AICTE Pragati Scholarship for Girls and AICTE Saksham Scholarship for differently-abled students is a SC & ST scheme of Ministry of Education (All India Council for Technical Education), implemented at the central level in All India (AICTE-approved technical institutions). Type: Central Sector Scheme (AICTE). Launched: Pragati 2014-15; Saksham 2014-15 (both continued with revised norms). Status: Active. It aims to help Girl students (Pragati) and differently-abled students (Saksham) in AICTE-approved degree/diploma technical courses - SC/ST girls and SC/ST differently-abled students are eligible. Benefit: Annual scholarship for the full duration of the technical course to cover tuition and other expenses, encouraging girls and differently-abled students (including SC/ST) to complete technical education"
"X-STU-005","AICTE Pragati Scholarship for Girls and AICTE Saksham Scholarship for differently-abled students","SC & ST","Central","All India (AICTE-approved technical institutions)","Who is eligible for AICTE Pragati Scholarship for Girls and AICTE Saksham Scholarship for differently-abled students?","Target group: Girl students (Pragati) and differently-abled students (Saksham) in AICTE-approved degree/diploma technical courses - SC/ST girls and SC/ST differently-abled students are eligible. Beneficiary type: Student. Age: As per course admission norms. Income limit: Family annual income up to Rs 8,00,000. Other conditions: Admission to the first year or second year (lateral entry) of an AICTE-approved degree/diploma course; for Pragati - two girls per family; for Saksham - disability of 40% or more; not receiving any other AICTE scholarship Not eligible: Students in non-AICTE-approved institutions; more than two girls per family (Pragati); students already holding another AICTE scholarship"
"X-STU-005","AICTE Pragati Scholarship for Girls and AICTE Saksham Scholarship for differently-abled students","SC & ST","Central","All India (AICTE-approved technical institutions)","What benefits/amount does AICTE Pragati Scholarship for Girls and AICTE Saksham Scholarship for differently-abled students give?","Annual scholarship for the full duration of the technical course to cover tuition and other expenses, encouraging girls and differently-abled students (including SC/ST) to complete technical education Headline value: Rs 50,000 per year per student for every year of study - 10,000 scholarships per year under Pragati and 1,000 per year under Saksham (as per AICTE norms) Funding pattern: 100% Central (AICTE)."
"X-STU-005","AICTE Pragati Scholarship for Girls and AICTE Saksham Scholarship for differently-abled students","SC & ST","Central","All India (AICTE-approved technical institutions)","How do I apply for AICTE Pragati Scholarship for Girls and AICTE Saksham Scholarship for differently-abled students?","Application mode: Online application on the National Scholarship Portal (AICTE scheme window) after admission. Portal: https://scholarships.gov.in (AICTE schemes). Documents needed: Admission proof in AICTE-approved institution; income certificate (up to Rs 8 lakh); Class 12/diploma marksheet; Aadhaar; bank account; disability certificate (Saksham); SC/ST certificate where applicable. Helpline: AICTE scholarship helpdesk; NSP helpline 0120-6619540."
"X-STU-005","AICTE Pragati Scholarship for Girls and AICTE Saksham Scholarship for differently-abled students","SC & ST","Central","All India (AICTE-approved technical institutions)","What are the latest changes in AICTE Pragati Scholarship for Girls and AICTE Saksham Scholarship for differently-abled students?","AICTE continues the schemes through NSP; special drives to increase SC/ST girl applicants in 2024-26 (Last verified: 2026-09-23, confidence: High.)"
"X-STU-006","Ishan Uday Special Scholarship Scheme for North East Region","SC & ST","Central","North East Region (Arunachal Pradesh, Assam, Manipur, Meghalaya, Mizoram, Nagaland, Sikkim, Tripura)","What is Ishan Uday Special Scholarship Scheme for North East Region (Ishan Uday)?","Ishan Uday Special Scholarship Scheme for North East Region is a SC & ST scheme of Ministry of Education (University Grants Commission), implemented at the central level in North East Region (Arunachal Pradesh, Assam, Manipur, Meghalaya, Mizoram, Nagaland, Sikkim, Tripura). Type: Central Sector Scheme. Launched: 2014-15. Status: Active. It aims to help Students of the North East Region (a large majority of whom are ST) pursuing general, technical and professional degree courses. Benefit: Monthly scholarship for the duration of the degree course to improve higher education access in the North East"
"X-STU-006","Ishan Uday Special Scholarship Scheme for North East Region","SC & ST","Central","North East Region (Arunachal Pradesh, Assam, Manipur, Meghalaya, Mizoram, Nagaland, Sikkim, Tripura)","Who is eligible for Ishan Uday Special Scholarship Scheme for North East Region?","Target group: Students of the North East Region (a large majority of whom are ST) pursuing general, technical and professional degree courses. Beneficiary type: Student. Age: Up to 30 years. Income limit: Family annual income up to Rs 4,50,000. Other conditions: Passed Class 12 from a school in the North East; admission to the first year of a degree course in a UGC-recognised institution; not receiving any other scholarship Not eligible: Students pursuing courses through distance mode; students already holding another central scholarship"
"X-STU-006","Ishan Uday Special Scholarship Scheme for North East Region","SC & ST","Central","North East Region (Arunachal Pradesh, Assam, Manipur, Meghalaya, Mizoram, Nagaland, Sikkim, Tripura)","What benefits/amount does Ishan Uday Special Scholarship Scheme for North East Region give?","Monthly scholarship for the duration of the degree course to improve higher education access in the North East Headline value: Rs 5,400 per month for general degree courses and Rs 7,800 per month for technical/professional courses (10,000 scholarships per year, as per UGC norms) Funding pattern: 100% Central (UGC)."
"X-STU-006","Ishan Uday Special Scholarship Scheme for North East Region","SC & ST","Central","North East Region (Arunachal Pradesh, Assam, Manipur, Meghalaya, Mizoram, Nagaland, Sikkim, Tripura)","How do I apply for Ishan Uday Special Scholarship Scheme for North East Region?","Application mode: Online through the National Scholarship Portal (UGC scheme window). Portal: https://scholarships.gov.in. Documents needed: North East domicile/residence proof; Class 12 marksheet; income certificate; admission proof; Aadhaar; bank account; ST certificate where applicable. Helpline: UGC North East Division; NSP helpline."
"X-STU-006","Ishan Uday Special Scholarship Scheme for North East Region","SC & ST","Central","North East Region (Arunachal Pradesh, Assam, Manipur, Meghalaya, Mizoram, Nagaland, Sikkim, Tripura)","What are the latest changes in Ishan Uday Special Scholarship Scheme for North East Region?","Scheme continues through NSP with 10,000 slots a year; UGC promotes uptake among ST students of the NE region (Last verified: 2026-09-23, confidence: High.)"
"X-STU-007","PM Vidyalaxmi (education loan with collateral-free guarantee)","SC & ST","Central","All India","What is PM Vidyalaxmi (education loan with collateral-free guarantee) (PM Vidyalaxmi)?","PM Vidyalaxmi (education loan with collateral-free guarantee) is a SC & ST scheme of Ministry of Education (Department of Higher Education), implemented at the central level in All India. Type: Central Sector Scheme (credit guarantee + interest subvention). Launched: Announced in Union Budget 2024-25; guidelines notified in November 2024. Status: Active. It aims to help Students admitted to higher education institutions ranked in the top 860 NIRF institutions, including SC/ST students from low-income families. Benefit: Collateral-free education loan with a Government guarantee, plus interest subvention during the study/moratorium period for low-income families - removing the need for family assets as security"
"X-STU-007","PM Vidyalaxmi (education loan with collateral-free guarantee)","SC & ST","Central","All India","Who is eligible for PM Vidyalaxmi (education loan with collateral-free guarantee)?","Target group: Students admitted to higher education institutions ranked in the top 860 NIRF institutions, including SC/ST students from low-income families. Beneficiary type: Student. Age: As per bank norms. Income limit: Family annual income up to Rs 8,00,000 (for the collateral-free guarantee and 3% interest subvention components). Other conditions: Admission to a recognised institution (as notified); loan through the Vidya Lakshmi portal; for collateral-free loans up to Rs 7.5 lakh, the guarantee is provided under CGFSEL; for loans up to Rs 10 lakh with full collateral-free cover under specific conditions; interest subvention for income up to Rs 4.5 lakh during the moratorium Not eligible: Institutions/students outside the notified list; benefit cannot be combined with certain other loan-linked subsidies"
"X-STU-007","PM Vidyalaxmi (education loan with collateral-free guarantee)","SC & ST","Central","All India","What benefits/amount does PM Vidyalaxmi (education loan with collateral-free guarantee) give?","Collateral-free education loan with a Government guarantee, plus interest subvention during the study/moratorium period for low-income families - removing the need for family assets as security Headline value: Collateral-free education loans with 75% guarantee cover by the Government for loans up to Rs 7.5 lakh; 90% cover for top-250 NIRF institutions; 3% interest subvention during moratorium for family income up to Rs 4.5 lakh (Central-sector students) Funding pattern: 100% Central (guarantee fund + subvention)."
"X-STU-007","PM Vidyalaxmi (education loan with collateral-free guarantee)","SC & ST","Central","All India","How do I apply for PM Vidyalaxmi (education loan with collateral-free guarantee)?","Application mode: Apply through the Vidya Lakshmi portal (single window for education loans). Portal: https://www.vidyalakshmi.co.in. Documents needed: Admission letter; fee structure; income certificate; caste certificate where applicable; Aadhaar; bank statements; co-borrower/guarantor details as applicable. Helpline: Vidya Lakshmi portal helpdesk; bank education-loan desks."
"X-STU-007","PM Vidyalaxmi (education loan with collateral-free guarantee)","SC & ST","Central","All India","What are the latest changes in PM Vidyalaxmi (education loan with collateral-free guarantee)?","Guidelines issued November 2024; banks onboarding through Vidya Lakshmi; expansion of eligible-institution list and awareness drives in 2025-26 (Last verified: 2026-09-23, confidence: High.)"
"SC-STU-008","Karnataka State Scholarship Portal - Pre-Matric and Post-Matric Scholarships for SC/ST students (SSP)","SC & ST","State","Karnataka","What is Karnataka State Scholarship Portal - Pre-Matric and Post-Matric Scholarships for SC/ST students (SSP) (Karnataka SSP (SC/ST))?","Karnataka State Scholarship Portal - Pre-Matric and Post-Matric Scholarships for SC/ST students (SSP) is a SC & ST scheme of Social Welfare Department and Tribal Welfare Department, Government of Karnataka, implemented at the state level in Karnataka. Type: State Sector + Centrally Sponsored (state share on top of central scholarships). Launched: Not specified. Status: Active. It aims to help SC and ST students from Class 1 to post-graduation, including professional courses. Benefit: Fee reimbursement, maintenance allowance and hostel/food support for SC/ST students from school to professional courses, disbursed by DBT through the single-window SSP"
"SC-STU-008","Karnataka State Scholarship Portal - Pre-Matric and Post-Matric Scholarships for SC/ST students (SSP)","SC & ST","State","Karnataka","Who is eligible for Karnataka State Scholarship Portal - Pre-Matric and Post-Matric Scholarships for SC/ST students (SSP)?","Target group: SC and ST students from Class 1 to post-graduation, including professional courses. Beneficiary type: Student. Age: Not specified in the scheme guidelines. Income limit: SC/ST pre-matric Class 9-10 upto Rs 2,50,000 (central norms); Classes 1-8 state-funded with a higher ceiling (about Rs 6 lakh); post-matric up to Rs 2.50 lakh for full benefit, with partial fee waiver for engineering/medical students whose family income is between Rs 2.5 lakh and Rs 10 lakh. Other conditions: Karnataka domicile; Aadhaar-linked bank account; minimum marks (about 50%) and 75% attendance for post-matric benefits; institution must be recognised Not eligible: Students repeating the same course more than once; not more than two male children per family get post-matric hostel/fee benefits (no limit for girls)"
"SC-STU-008","Karnataka State Scholarship Portal - Pre-Matric and Post-Matric Scholarships for SC/ST students (SSP)","SC & ST","State","Karnataka","What benefits/amount does Karnataka State Scholarship Portal - Pre-Matric and Post-Matric Scholarships for SC/ST students (SSP) give?","Fee reimbursement, maintenance allowance and hostel/food support for SC/ST students from school to professional courses, disbursed by DBT through the single-window SSP Headline value: Scholarships of about Rs 2,500 to Rs 13,500 per year depending on class/course; full or partial fee waiver (50% waiver for engineering/medical students with family income Rs 2.5-10 lakh); fee reimbursement for SC/ST engineering and medical students whose parents are serving in the armed forces Funding pattern: State Government budget (State Sector Scheme; some state schemes also carry a central share)."
"SC-STU-008","Karnataka State Scholarship Portal - Pre-Matric and Post-Matric Scholarships for SC/ST students (SSP)","SC & ST","State","Karnataka","How do I apply for Karnataka State Scholarship Portal - Pre-Matric and Post-Matric Scholarships for SC/ST students (SSP)?","Application mode: Online only through the Karnataka State Scholarship Portal (SSP) with Aadhaar e-KYC. Portal: https://ssp.postmatric.karnataka.gov.in. Documents needed: Caste certificate; income certificate; Aadhaar-linked bank account; marksheets; admission/bonafide certificate; attendance certificate; domicile. Helpline: Karnataka SSP helpline; district Social Welfare/Tribal Welfare offices."
"SC-STU-009","Karnataka Protsaha Dhana (incentive prize money) for meritorious SC/ST students","SC & ST","State","Karnataka","What is Karnataka Protsaha Dhana (incentive prize money) for meritorious SC/ST students (Karnataka Protsaha Dhana)?","Karnataka Protsaha Dhana (incentive prize money) for meritorious SC/ST students is a SC & ST scheme of Social Welfare Department (SC) and Tribal Welfare Department (ST), Government of Karnataka, implemented at the state level in Karnataka. Type: State Sector Scheme. Launched: Not specified. Status: Active. It aims to help SC/ST students securing high marks in SSLC, graduation, post-graduation and professional courses. Benefit: One-time cash prize money to reward and retain meritorious SC/ST students in the education pipeline"
"SC-STU-009","Karnataka Protsaha Dhana (incentive prize money) for meritorious SC/ST students","SC & ST","State","Karnataka","Who is eligible for Karnataka Protsaha Dhana (incentive prize money) for meritorious SC/ST students?","Target group: SC/ST students securing high marks in SSLC, graduation, post-graduation and professional courses. Beneficiary type: Student. Age: Not specified in the scheme guidelines. Income limit: As per departmental norms for the merit incentive. Other conditions: Passed in the first attempt with the prescribed marks or secured a university rank; separate slabs for SSLC, degree, professional degree and PG courses Not eligible: Second attempts and repeaters are generally excluded; one incentive per level"
"SC-STU-009","Karnataka Protsaha Dhana (incentive prize money) for meritorious SC/ST students","SC & ST","State","Karnataka","What benefits/amount does Karnataka Protsaha Dhana (incentive prize money) for meritorious SC/ST students give?","One-time cash prize money to reward and retain meritorious SC/ST students in the education pipeline Headline value: Rs 7,500 (SSLC with 60-75%), Rs 15,000 (SSLC above 75%), Rs 30,000 (PG first class), Rs 35,000 (professional degree such as medical/engineering/agriculture/veterinary in first class), Rs 50,000 (university ranks 1-5 at PG level) - as per the departmental incentive table for 2025-26 Funding pattern: State Government budget (State Sector Scheme; some state schemes also carry a central share)."
"SC-STU-009","Karnataka Protsaha Dhana (incentive prize money) for meritorious SC/ST students","SC & ST","State","Karnataka","How do I apply for Karnataka Protsaha Dhana (incentive prize money) for meritorious SC/ST students?","Application mode: Online application as notified by the Social Welfare/Tribal Welfare Department after results. Portal: Karnataka Social Welfare/Tribal Welfare Department portals. Documents needed: Caste certificate; marksheet/rank certificate; Aadhaar; bank account; institution certificate. Helpline: District office of the nodal department listed under the application portal."
"SC-STU-010","Telangana ePASS Post-Matric Scholarship and Fee Reimbursement for SC/ST students","SC & ST","State","Telangana","What is Telangana ePASS Post-Matric Scholarship and Fee Reimbursement for SC/ST students (TS ePASS (SC/ST))?","Telangana ePASS Post-Matric Scholarship and Fee Reimbursement for SC/ST students is a SC & ST scheme of Social Welfare (SC) and Tribal Welfare (ST) Departments, Government of Telangana, implemented at the state level in Telangana. Type: State Sector + Centrally Sponsored. Launched: Not specified. Status: Active. It aims to help SC and ST students pursuing post-matriculation courses (intermediate, ITI, polytechnic, degree, professional, PG). Benefit: Full tuition fee reimbursement to the college plus maintenance (MTF) support to the student for living expenses, both through DBT"
"SC-STU-010","Telangana ePASS Post-Matric Scholarship and Fee Reimbursement for SC/ST students","SC & ST","State","Telangana","Who is eligible for Telangana ePASS Post-Matric Scholarship and Fee Reimbursement for SC/ST students?","Target group: SC and ST students pursuing post-matriculation courses (intermediate, ITI, polytechnic, degree, professional, PG). Beneficiary type: Student. Age: Not specified in the scheme guidelines. Income limit: Family annual income up to Rs 2,00,000 for SC/ST (BC/EBC limits differ). Other conditions: Telangana resident; admission to a recognised course through the prescribed process; minimum attendance (generally 75%) for fee reimbursement Not eligible: Students with poor attendance lose the maintenance/fee component for that period; one course per student at a time"
"SC-STU-010","Telangana ePASS Post-Matric Scholarship and Fee Reimbursement for SC/ST students","SC & ST","State","Telangana","What benefits/amount does Telangana ePASS Post-Matric Scholarship and Fee Reimbursement for SC/ST students give?","Full tuition fee reimbursement to the college plus maintenance (MTF) support to the student for living expenses, both through DBT Headline value: Full fee reimbursement for eligible courses (up to about Rs 2 lakh per year for specified professional courses) plus monthly maintenance support; disbursed by DBT through ePASS Funding pattern: State Government budget (State Sector Scheme; some state schemes also carry a central share)."
"SC-STU-010","Telangana ePASS Post-Matric Scholarship and Fee Reimbursement for SC/ST students","SC & ST","State","Telangana","How do I apply for Telangana ePASS Post-Matric Scholarship and Fee Reimbursement for SC/ST students?","Application mode: Online through the Telangana ePASS portal after admission. Portal: https://telanganaepass.cgg.gov.in. Documents needed: Caste certificate; income certificate; Aadhaar; SSC/inter marksheets; admission/attendance certificate; bank account of the student. Helpline: Telangana ePASS helpline; district welfare offices."
"SC-STU-011","Telangana Ambedkar Overseas Vidya Nidhi (foreign education assistance for SC/ST students)","SC & ST","State","Telangana","What is Telangana Ambedkar Overseas Vidya Nidhi (foreign education assistance for SC/ST students) (Ambedkar Overseas Vidya Nidhi)?","Telangana Ambedkar Overseas Vidya Nidhi (foreign education assistance for SC/ST students) is a SC & ST scheme of Social Welfare Department (SC) and Tribal Welfare Department (ST), Government of Telangana, implemented at the state level in Telangana. Type: State Sector Scheme. Launched: Not specified. Status: Active. It aims to help SC and ST students from Telangana admitted to postgraduate/doctoral courses abroad. Benefit: Financial assistance covering tuition, living expenses, visa fees and a one-way economy airfare for SC/ST students going abroad for higher studies"
"SC-STU-011","Telangana Ambedkar Overseas Vidya Nidhi (foreign education assistance for SC/ST students)","SC & ST","State","Telangana","Who is eligible for Telangana Ambedkar Overseas Vidya Nidhi (foreign education assistance for SC/ST students)?","Target group: SC and ST students from Telangana admitted to postgraduate/doctoral courses abroad. Beneficiary type: Student. Age: Below 35 years. Income limit: Family annual income up to Rs 5,00,000. Other conditions: At least 60% marks in the qualifying degree; admission to a recognised foreign university in notified countries (USA, UK, Canada, Australia, Germany, France, Singapore, Japan, South Korea, New Zealand etc.); minimum GRE/GMAT/IELTS/TOEFL scores; only one student per family Not eligible: Only one student per family; quota-limited (about 1,900 beneficiaries in the 2025 cycle) and selection is now fully merit-based"
"SC-STU-011","Telangana Ambedkar Overseas Vidya Nidhi (foreign education assistance for SC/ST students)","SC & ST","State","Telangana","What benefits/amount does Telangana Ambedkar Overseas Vidya Nidhi (foreign education assistance for SC/ST students) give?","Financial assistance covering tuition, living expenses, visa fees and a one-way economy airfare for SC/ST students going abroad for higher studies Headline value: Up to Rs 20,00,000 per selected student (released in two instalments), plus visa fees and one-way economy airfare; beneficiary quota increased from 1,100 to 1,900 for the 2025 cycle Funding pattern: State Government budget (State Sector Scheme; some state schemes also carry a central share)."
"SC-STU-011","Telangana Ambedkar Overseas Vidya Nidhi (foreign education assistance for SC/ST students)","SC & ST","State","Telangana","How do I apply for Telangana Ambedkar Overseas Vidya Nidhi (foreign education assistance for SC/ST students)?","Application mode: Online application through Telangana ePASS during the annual window (usually June-September). Portal: https://telanganaepass.cgg.gov.in. Documents needed: Caste certificate; income certificate; degree marksheets; admission offer letter from a foreign university; GRE/GMAT/IELTS/TOEFL score card; passport; visa documents; bank account. Helpline: Telangana Social/Tribal Welfare Department overseas education desks."
"SC-STU-011","Telangana Ambedkar Overseas Vidya Nidhi (foreign education assistance for SC/ST students)","SC & ST","State","Telangana","What are the latest changes in Telangana Ambedkar Overseas Vidya Nidhi (foreign education assistance for SC/ST students)?","2025 cycle tightened to 100% merit-based selection (degree marks plus test scores) with the beneficiary quota raised to 1,900; separate windows for SC, ST, BC and minority departments (Last verified: 2026-09-23, confidence: High.)"
"SC-STU-012","Tamil Nadu Moovalur Ramamirtham Ammaiyar Higher Education Assurance Scheme (Pudhumai Penn)","SC & ST","State","Tamil Nadu","What is Tamil Nadu Moovalur Ramamirtham Ammaiyar Higher Education Assurance Scheme (Pudhumai Penn) (Pudhumai Penn)?","Tamil Nadu Moovalur Ramamirtham Ammaiyar Higher Education Assurance Scheme (Pudhumai Penn) is a SC & ST scheme of Social Welfare Department / Adi Dravidar and Tribal Welfare Department, Government of Tamil Nadu, implemented at the state level in Tamil Nadu. Type: State Sector Scheme. Launched: 2022-23. Status: Active. It aims to help Girls who studied Classes VI-XII in government schools and joined higher education - a large share of beneficiaries are SC/ST girls. Benefit: Monthly financial assistance for girls throughout their higher education course to reduce dropout and encourage women's participation in higher education"
"SC-STU-012","Tamil Nadu Moovalur Ramamirtham Ammaiyar Higher Education Assurance Scheme (Pudhumai Penn)","SC & ST","State","Tamil Nadu","Who is eligible for Tamil Nadu Moovalur Ramamirtham Ammaiyar Higher Education Assurance Scheme (Pudhumai Penn)?","Target group: Girls who studied Classes VI-XII in government schools and joined higher education - a large share of beneficiaries are SC/ST girls. Beneficiary type: Student; Woman. Age: Not specified in the scheme guidelines. Income limit: No separate income ceiling (eligibility is based on having studied in a government school). Other conditions: Studied in a government school from Class VI to XII; enrolled in a regular degree/diploma/ITI course; attendance and continuation norms apply Not eligible: Girls who studied only in private schools are not eligible; benefits stop if the student discontinues"
"SC-STU-012","Tamil Nadu Moovalur Ramamirtham Ammaiyar Higher Education Assurance Scheme (Pudhumai Penn)","SC & ST","State","Tamil Nadu","What benefits/amount does Tamil Nadu Moovalur Ramamirtham Ammaiyar Higher Education Assurance Scheme (Pudhumai Penn) give?","Monthly financial assistance for girls throughout their higher education course to reduce dropout and encourage women's participation in higher education Headline value: Rs 1,000 per month for the entire duration of the course (paid through DBT) as per the Government's announcement Funding pattern: State Government budget (State Sector Scheme; some state schemes also carry a central share)."
"SC-STU-012","Tamil Nadu Moovalur Ramamirtham Ammaiyar Higher Education Assurance Scheme (Pudhumai Penn)","SC & ST","State","Tamil Nadu","How do I apply for Tamil Nadu Moovalur Ramamirtham Ammaiyar Higher Education Assurance Scheme (Pudhumai Penn)?","Application mode: Application through the educational institution/online State portal as notified; colleges verify government-school study records. Portal: https://www.tn.gov.in (Social Welfare Department scheme pages). Documents needed: Class VI-XII government school study certificate; Class 12 marksheet; admission proof; Aadhaar; bank account in the girl's name; caste certificate where applicable. Helpline: District office of the nodal department listed under the application portal."
"SC-STU-012","Tamil Nadu Moovalur Ramamirtham Ammaiyar Higher Education Assurance Scheme (Pudhumai Penn)","SC & ST","State","Tamil Nadu","What are the latest changes in Tamil Nadu Moovalur Ramamirtham Ammaiyar Higher Education Assurance Scheme (Pudhumai Penn)?","Coverage expanded across districts and courses in 2024-26; State has been publicising the scheme widely to raise enrolments (Last verified: 2026-09-23, confidence: High.)"
"SC-STU-013","West Bengal Swami Vivekananda Merit-cum-Means Scholarship","SC & ST","State","West Bengal","What is West Bengal Swami Vivekananda Merit-cum-Means Scholarship (SVMCM)?","West Bengal Swami Vivekananda Merit-cum-Means Scholarship is a SC & ST scheme of Department of Higher Education, Government of West Bengal, implemented at the state level in West Bengal. Type: State Sector Scheme. Launched: Not specified. Status: Active. It aims to help Meritorious students of all categories including SC/ST studying in Class 11 to PhD/MPhil level in West Bengal. Benefit: Monthly scholarship from higher secondary to research level, enabling poor SC/ST students to continue education without financial pressure"
"SC-STU-013","West Bengal Swami Vivekananda Merit-cum-Means Scholarship","SC & ST","State","West Bengal","Who is eligible for West Bengal Swami Vivekananda Merit-cum-Means Scholarship?","Target group: Meritorious students of all categories including SC/ST studying in Class 11 to PhD/MPhil level in West Bengal. Beneficiary type: Student. Age: Not specified in the scheme guidelines. Income limit: Family annual income up to Rs 2,50,000. Other conditions: Minimum marks in the qualifying examination (about 60% generally, with relaxation for SC/ST); regular course in a recognised institution; West Bengal domicile Not eligible: Students in distance courses; those drawing two government scholarships for the same purpose"
"SC-STU-013","West Bengal Swami Vivekananda Merit-cum-Means Scholarship","SC & ST","State","West Bengal","What benefits/amount does West Bengal Swami Vivekananda Merit-cum-Means Scholarship give?","Monthly scholarship from higher secondary to research level, enabling poor SC/ST students to continue education without financial pressure Headline value: About Rs 1,000 per month at higher-secondary/diploma level rising to about Rs 2,000-8,000 per month for degree, PG and research courses (rates as per the State's notification; the SC/ST categories get specific slabs) Funding pattern: State Government budget (State Sector Scheme; some state schemes also carry a central share)."
"SC-STU-013","West Bengal Swami Vivekananda Merit-cum-Means Scholarship","SC & ST","State","West Bengal","How do I apply for West Bengal Swami Vivekananda Merit-cum-Means Scholarship?","Application mode: Online through the SVMCM portal with institute verification. Portal: https://svmcm.wb.gov.in. Documents needed: Marksheets; income certificate; domicile; Aadhaar; bank account; institution certificate; caste certificate for SC/ST slabs. Helpline: District office of the nodal department listed under the application portal."
"SC-STU-014","Maharashtra MahaDBT Post-Matric Scholarship for SC and ST students","SC & ST","State","Maharashtra","What is Maharashtra MahaDBT Post-Matric Scholarship for SC and ST students (MahaDBT (SC/ST))?","Maharashtra MahaDBT Post-Matric Scholarship for SC and ST students is a SC & ST scheme of Social Justice and Special Assistance Department (SC) and Tribal Development Department (ST), Government of Maharashtra, implemented at the state level in Maharashtra. Type: State Sector + Centrally Sponsored. Launched: Not specified. Status: Active. It aims to help SC and ST students in Class 11 onwards, including professional and technical courses. Benefit: Maintenance allowance and full fee reimbursement for SC/ST students, with the State's additional 'Shahu Maharaj' style fee-waiver top-ups for eligible professional students"
"SC-STU-014","Maharashtra MahaDBT Post-Matric Scholarship for SC and ST students","SC & ST","State","Maharashtra","Who is eligible for Maharashtra MahaDBT Post-Matric Scholarship for SC and ST students?","Target group: SC and ST students in Class 11 onwards, including professional and technical courses. Beneficiary type: Student. Age: Not specified in the scheme guidelines. Income limit: Family annual income up to Rs 2,50,000 (as per central norms); the State also runs fee-waiver schemes with higher ceilings for some courses. Other conditions: Maharashtra domicile; admission to a recognised course; Aadhaar-linked bank account; caste validity certificate where required Not eligible: Students drawing another scholarship for the same course; incomplete documents cause rejection"
"SC-STU-014","Maharashtra MahaDBT Post-Matric Scholarship for SC and ST students","SC & ST","State","Maharashtra","What benefits/amount does Maharashtra MahaDBT Post-Matric Scholarship for SC and ST students give?","Maintenance allowance and full fee reimbursement for SC/ST students, with the State's additional 'Shahu Maharaj' style fee-waiver top-ups for eligible professional students Headline value: Maintenance allowance of Rs 230-1,200 per month depending on course/hostel status plus full compulsory fees; State also offers fee reimbursement for professional courses under its own norms Funding pattern: State Government budget (State Sector Scheme; some state schemes also carry a central share)."
"SC-STU-014","Maharashtra MahaDBT Post-Matric Scholarship for SC and ST students","SC & ST","State","Maharashtra","How do I apply for Maharashtra MahaDBT Post-Matric Scholarship for SC and ST students?","Application mode: Online only through MahaDBT. Portal: https://mahadbt.maharashtra.gov.in. Documents needed: Caste certificate/caste validity; income certificate; Aadhaar; bank account; marksheets; admission/fee receipt; domicile. Helpline: District office of the nodal department listed under the application portal."
"SC-STU-015","Uttar Pradesh Mukhyamantri Abhyudaya Yojana (free coaching for competitive examinations)","SC & ST","State","Uttar Pradesh","What is Uttar Pradesh Mukhyamantri Abhyudaya Yojana (free coaching for competitive examinations) (UP Abhyudaya Yojana)?","Uttar Pradesh Mukhyamantri Abhyudaya Yojana (free coaching for competitive examinations) is a SC & ST scheme of Department of Social Welfare / Samaj Kalyan, Government of Uttar Pradesh, implemented at the state level in Uttar Pradesh. Type: State Sector Scheme. Launched: 2021-22. Status: Active. It aims to help Students of UP preparing for UPSC, UPPSC, NDA, CDS, JEE, NEET and other competitive examinations - significant SC/ST participation. Benefit: Free offline and online coaching with study material, mock tests and guidance by serving officers, removing the cost barrier of private coaching"
